	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
65045	11065	B004CLZZQC	A26CICHYED32QO	Tools & Home Improvement	6	It is doing the job, but the quality is only adequate.	1.0	Warning	yes	before		11
65050	11065	B004CLZZQC	A26CICHYED32QO	Tools & Home Improvement	11	Dont get if putting real chrome or metal shower heads.	1.0	Warning	yes	before		10
65067	11069	B004CVJQJY	ANO7EAXPYVRB3	Toys & Games	6	If not, its a cheap plastic doll, cheap plastic ferris wheel (that the doll doesnt really sit in because her legs just flop around) and a couple tiny cheap accessories.	1.0	Usage	yes	before		30
65106	11076	B004D70QIC	A2YW1MG1GKU8XD	Baby	7	I dont need to tie the pad to the base of the playard, it stays in place.	1.0	Usage	yes	after		17
65107	11076	B004D70QIC	A2YW1MG1GKU8XD	Baby	8	The extra velcro, string, and latches that go through the base of the playard are just unnecessary.	1.0	Usage	yes	after		17
65127	11076	B004D70QIC	A2YW1MG1GKU8XD	Baby	28	You would need 4 AA batteries for the system, 2 AAA batteries for the remote, and a screwdriver which are not included.	1.0	Usage	yes	after		20
65139	11077	B004DC9O8A	A12LJS3DT017C	Baby	5	She tripped which of course put a little bit of strain on the leash and it tore.	1.0	Warning	no	before		17
65182	11081	B004DE5ONC	A3S3R88HA0HZG3	Tools & Home Improvement	4	The first thing I notices was that the bulb was about 5% dimmer when tuned up to the highest setting than when plugged directly into the wall.	1.0	First time use	yes	before		26
65183	11081	B004DE5ONC	A3S3R88HA0HZG3	Tools & Home Improvement	5	That would have been OK, but when I tried dimming the bulb, it would only go to about 40% brightness before turning off.	1.0	Warning	yes	before		22
65190	11081	B004DE5ONC	A3S3R88HA0HZG3	Tools & Home Improvement	12	Update 1/25/12 - Last night after turning the dimmer down to its lowest setting which is about 40% of the full brightness and walking away from the lamp, I came back to find the bulb flashing on and off.	1.0	Warning	yes	before		36
65248	11091	B004DS14B4	A1DV5OTNO29WXC	Baby	3	The silicone is floppy, and the shape makes it hard to squeeze everything out of the pouch.	1.0	Warning	yes	before		17
65290	11100	B004E4CZE2	A2YHVKGHLSO921	Sports & Outdoors	2	I found if I kept it low on my Glock trigger between the trigger guard and the tip of the trigger I could get consistent readings.	1.0	Usage	yes	after		26
65295	11101	B004E4ERHA	A5ENM8TCLPP40	Sports & Outdoors	2	However, I dont think for a minute that you could comfortably fit 6 people.	1.0	Warning	yes	before		13
65319	11103	B004EBUCKE	A25L5YZNUZHON6	Tools & Home Improvement	17	Sept 1 Update:  Down to One Star as I charged the unit this morning since I was planning on using it this evening and the light lasted 2 hours.	1.0	Usage	yes	before		27
65337	11106	B004EFAOWQ	A2LXMQGMUUI6LC	Baby	1	The necklace I received was NOT authentic amber.	1.0	Warning	yes	before		8
65351	11108	B004EK5A4I	A14D6IRQH3XH4B	Toys & Games	6	I wish the noise it made when you press on his tummy wasnt just the Peanuts theme music (and its cut off, not a full version), but thats ok, we dont use it for the music anyway.	1.0	Usage	yes	before		37
65355	11110	B004ESJMVW	A1UGU1KBLZT19C	Baby	2	They have washed them many times now in a washer that has an agitator on the normal cycle and they are holding up great.	1.0	Maintenance	yes	both		24
65357	11110	B004ESJMVW	A1UGU1KBLZT19C	Baby	4	Plus, they are big enough to wrap my baby up in.	1.0	Size	no	before		11
65391	11115	B004EWGDHE	A1L8T3D1INIFFA	Baby	3	Hood/shade is translucent so we used a dark towel to cover it during the day.	1.0	Workaround	yes	both		14
65392	11115	B004EWGDHE	A1L8T3D1INIFFA	Baby	4	Vibration stopped working after a few weeks but not a big deal.	1.0	Usage	yes	both		12
65433	11124	B004FL5WPS	A3819RMETUCJAT	Baby	5	The seat is so big that he sits in it very uncomfortable and wobbles from side to side.	1.0	Population segment	no	before		18
65439	11125	B004FLL7HA	A3N3SNIGD5BK0B	Baby	1	good stroller  but the handles are really short and Im only 5;4 and I have to ben to push it.	1.0	Usage	no	before		19
65442	11126	B004FMYUSM	A2JFIS260YMD4V	Tools & Home Improvement	2	This isnt even good as a kids toy.	1.0	Warning	yes	before		8
65456	11128	B004FODY6E	A3KF2K1ZMAZSX4	Musical Instruments	10	The darker the room the better, but you can easily see it in any room with the lights on.	1.0	Usage	yes	both		19
65491	11136	B004FTQ9GQ	A14P4HH62TG2L6	Baby	1	We loved these while they were in the tub, but they can get moldy if you dont pull them up and let them air out once in a while.	1.0	Usage	yes	after		29
65499	11138	B004G1EN98	ASALATXVOO93K	Baby	4	Because it also protects your little one from random people trying to touch your baby.	1.0	Alternative use	yes	both		15
65503	11138	B004G1EN98	ASALATXVOO93K	Baby	8	Its great too for when the baby is sleeping -- you can cover him up and still allow him to breathe and -- you can still see the baby through the airy sides.	1.0	Alternative use	yes	both		31
65520	11139	B004G7DYMO	AM7VC69XHI4GI	Baby	10	Id definitely use caution flushing these if you have an older home.	1.0	Usage	no	after		12
65590	11155	B004GHN29Y	A3E7354539PAJU	Baby	16	If you are considering a used one, definitely test the folding mechanism and the opening mechanism to see if it is to your liking.	1.0	Usage	yes	before		24
65596	11155	B004GHN29Y	A3E7354539PAJU	Baby	22	A couple of accessories I recommend are the J. L. Childress Side Sling Cargo Net and the J. L. Childress Cups N Cargo Stroller Organizer.	1.0	Complementary product	yes	both		21
65631	11162	B004GJXLZC	A15VJZBD9519Y9	Baby	1	The over head mobile will not stay upright if you wash it.	1.0	Warning	yes	before		12
65636	11163	B004GJXM4C	A3NGHV3GRKK7PY	Baby	4	The sheet, comforter, and dust ruffle are all quite coarse.	1.0	Warning	yes	before		10
65647	11165	B004GSYAIA	A1M7VLUUTO1NRL	Tools & Home Improvement	4	Definitely longer than a normal shower hose.	1.0	Size	yes	before		7
65649	11166	B004GTLRY4	A5T1AJ2TYYT2U	Baby	2	Following the advice from other reviews, I boiled them for about half an hour before the first wash just to get some of the natural oils out.	1.0	First time use	yes	after		27
65665	11172	B004GXA6JM	A4IKV3P608M14	Baby	1	"I bought these to add to my Medela and Evenflo bottle ""collection.""  When I tried to mix and match the lids, none of them will work with these!!"	1.0	Warning	yes	before		28
65684	11173	B004GXA6L0	A1D98BFYISNW4O	Baby	17	Standing behind it, fold over the top at your waist and pull the straps tight while using your bodyweight to push it down.	1.0	Usage	yes	after		23
65691	11173	B004GXA6L0	A1D98BFYISNW4O	Baby	24	My car seats must be deep, because I find that the upholstery on my car seat is pressed right up on the tightening mechanism, which makes it hard to turn and loosen.	1.0	Usage	yes	both		32
65693	11173	B004GXA6L0	A1D98BFYISNW4O	Baby	26	* Its pretty wide, which means that its impossible to seat 2 passengers in the backseat with it.	1.0	Usage	yes	before		16
65706	11175	B004GXA6UG	A6SCGL1ZUTTBC	Baby	4	The tip of the nipple is also very small!	1.0	Warning	yes	before		9
65709	11176	B004GXIDYM	A1CMSADPDOOQO1	Toys & Games	2	My older son loves this and has no difficulty climbing and sliding down the slide.	1.0	Population segment	no	before		15
65721	11179	B004GYM7IE	A3775OP5VTX5ON	Musical Instruments	4	I leave it on my stand, and can hit the silver front mounted button with one finger, and its on, and I can play my ukulele and it will register and provide the same clear electronic dial and acurate tuning of the Snark head tuners.	1.0	Usage	yes	both		45
65811	11197	B004HFNHQI	A9JWP771B3C29	Toys & Games	2	Only flaw is the fruit will easily scratch off of the dominos so you have to be careful with the surface.	1.0	Usage	yes	after		21
65840	11206	B004HKCGQK	A3IFSP9PYNRS7I	Tools & Home Improvement	7	Only negative is the blades tend to get dull, or have teeth breath rather fast and the replacements are expensive.	1.0	Warning	yes	before		20
65855	11209	B004HM35Y0	A2NYJV50NHOMFZ	Baby	9	Just a few cleaning and storage tips: 1) Make sure you rinse the cup well and set it to dry after each use, otherwise gunk can build up easily.	1.0	Maintenance	yes	both		28
65856	11209	B004HM35Y0	A2NYJV50NHOMFZ	Baby	10	I also found it hard to clean inside the cup holder, especially at the bottom.	1.0	Maintenance	yes	both		15
65860	11209	B004HM35Y0	A2NYJV50NHOMFZ	Baby	14	After a few weeks it had become deformed and lost its shape.	1.0	Usage	no	both		12
65875	11212	B004HO587A	ADW5S75GJ3TFX	Baby	7	One thing to note, the product discription did not indicate that this already included the tandem car seat attachment.	1.0	Usage	no	before		19
65934	11219	B004I1KCEQ	AUORSYSJIW7UM	Tools & Home Improvement	17	I found the safety button near the trigger an unnecessary complication  - an extra control to fiddle with when I should be concentrating on the cuts accuracy.	1.0	Usage	yes	before		25
65981	11225	B004I8V6ZS	A74GU6D694C4Q	Toys & Games	14	The bottom of the tracks are needlessly sharp, a rather glaring production oversight that could easily have been corrected.	1.0	Warning	yes	before		19
66000	11228	B004IEBBKW	A1Z66K0CDKXZTD	Tools & Home Improvement	9	If you live somewhere where you dont usually get full sunshine days you shouldnt be buying any solar lights.	1.0	Usage	yes	before		19
66002	11228	B004IEBBKW	A1Z66K0CDKXZTD	Tools & Home Improvement	11	On the few times I dont then these lights wont stay on very long, so unless you live where you usually get sun everyday dont buy any kind of a solar light like these.	1.0	Usage	yes	before		34
66014	11228	B004IEBBKW	A1Z66K0CDKXZTD	Tools & Home Improvement	23	When you first get them they wont burn long.	1.0	Usage	no	after		9
66021	11228	B004IEBBKW	A1Z66K0CDKXZTD	Tools & Home Improvement	30	At first when they didnt burn long I was disappointed, but hang in there because they just get better with age.	1.0	Usage	yes	after		21
66022	11228	B004IEBBKW	A1Z66K0CDKXZTD	Tools & Home Improvement	31	Now they can easily fall apart if bumped, so handle them with care if you move them.	1.0	Usage	yes	after		17
66024	11228	B004IEBBKW	A1Z66K0CDKXZTD	Tools & Home Improvement	33	I bought those rebar steaks to get them up higher off the ground.	1.0	Workaround	yes	after		13
66035	11228	B004IEBBKW	A1Z66K0CDKXZTD	Tools & Home Improvement	44	They are a little delicate to handle and move around but they certainly are long lasting.	1.0	Usage	yes	after		16
66047	11231	B004IEBSVE	A3PELW58M72W8H	Baby	3	I bought the size two for my 24 lb 8 month old and it fit well.	1.0	Population segment	yes	both		14
66063	11232	B004IEBT9A	AZJUORYXG3OGO	Baby	14	Lastly I have to say this, though not as a criticism, just a heads up- my baby weighs 14 pounds and she is nearly too big for the size 1 of this diaper (says it fits through 18 pounds).	1.0	Size	yes	before		35
66200	11246	B004IZWQYQ	A396GS17D6MJBR	Baby	2	Any light push sends it over and then the sections come apart.	1.0	Warning	no	before		12
66214	11249	B004J4NO10	AO1GVEAAJ4M73	Toys & Games	1	Pieces are very small and do not fit well together, in spite of some carving and sanding by us.	1.0	Warning	yes	before		19
66219	11249	B004J4NO10	AO1GVEAAJ4M73	Toys & Games	6	Could only get the motor to turn by placing the solar panel directly against a very strong light.	1.0	Workaround	yes	before		18
66225	11251	B004J7VHVG	A337T56JH8J5YZ	Baby	1	This is so tiny!	1.0	Size	yes	before		4
66228	11251	B004J7VHVG	A337T56JH8J5YZ	Baby	4	There is absolutely no room in it for the baby to move its arms or legs - you better swaddle them tight if you want them in here!	1.0	Size	yes	before		27
66239	11254	B004JGHLDK	A1KM020ZU2RMP7	Toys & Games	2	The motor broke and I had to buy a new one, but who puts a bubble machine outside?	1.0	Warning	no	before		18
66252	11255	B004JGNTWM	A3NYB7IK9O3CSU	Sports & Outdoors	7	Its OK if youre stapling your targets to a backboard or something, but theyre not really designed to be hung from retrievable target lines like most indoor ranges have.	1.0	Usage	no	after		29
66254	11255	B004JGNTWM	A3NYB7IK9O3CSU	Sports & Outdoors	9	At the outdoor range I go to, everything gets stapled to a backboard, so as long as you have staples, youre in business.	1.0	Usage	yes	after		23
66304	11266	B004JZTM7O	A3RO2SYZ3JCG6Z	Baby	5	I would however suggest additional inserts like hemp to help with absorbency.	1.0	Complementary product	yes	before		12
66324	11270	B004K6LMWK	A3HSKRSC7ALP25	Baby	1	This didnt work at first on the water bottles we had at home, but I pulled out the nipple and flipped it around and then it worked perfectly.	1.0	Workaround	yes	both		28
66362	11275	B004KCT3A2	A3PU18BDBNF9UQ	Baby	3	The gaps between each panel somewhat defeat the purpose of the bumper in the first place.	1.0	Warning	yes	before		16
66372	11277	B004KM6G52	A3TBZPZIB4QNBI	Baby	4	BTW, the valve tends to get stuck when the nipple is new.	1.0	First time use	no	both		12
66391	11280	B004KUCMXY	A2MSBIA18RXYQC	Toys & Games	7	It does tend to hit the ceiling sometimes upon take-off (just after a full charge), so I have to be just a little pre-emptive in de-throttling the controller just after a full power take-off.	1.0	First time use	no	after		30
66419	11285	B004KZUFH4	A189YOAZ65PC6G	Toys & Games	4	so now i keep both in my ride toolkit; using one of these is much easier than re-using a chain link (and with hollow pins, youre not supposed to do that anyway), but youll still need a chain tool to remove the remains of the broken link.	1.0	Usage	yes	after		46
66420	11285	B004KZUFH4	A189YOAZ65PC6G	Toys & Games	5	one thing to note is that these are simple to fit but a little tricky to get fully engaged.	1.0	Usage	yes	after		19
66423	11285	B004KZUFH4	A189YOAZ65PC6G	Toys & Games	8	youre just using the crank arm as a lever to pull those links into place.	1.0	Usage	no	after		15
66425	11285	B004KZUFH4	A189YOAZ65PC6G	Toys & Games	10	you can also do this if you have the bike up on a stand or upside-down on the ground; just use your arm strength instead of putting your weight into the pedals.	1.0	Usage	yes	after		31
66426	11285	B004KZUFH4	A189YOAZ65PC6G	Toys & Games	11	SRAM says these are single-use and id generally say try to stick with that.	1.0	Usage	yes	after		13
66427	11285	B004KZUFH4	A189YOAZ65PC6G	Toys & Games	12	a lot of people re-use them and im guessing that if you only do that a couple times over a chains life, youll be ok.  i dont really see a reason to remove my chain just to clean and re-lube it (buy a park tool cyclone or similar; its much easier than removing the chain, soaking it, then refitting it), as its not that hard to clean in place.	1.0	Usage	no	after		66
66429	11285	B004KZUFH4	A189YOAZ65PC6G	Toys & Games	14	or at least keep an extra one in your ride toolkit, just in case.	1.0	Usage	yes	after		14
66434	11287	B004L1LJV8	A1Q2M3O5TNAHRE	Baby	1	wish i had only purchased a couple mediums and a couple XLs.	1.0	Usage	no	before		12
