	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
58366	10006	B0037KM8TQ	A3UN5D8VQNJA34	Tools & Home Improvement	3	You will want to cut with the finish side down, other wise it will mar the finish.	1.0	Usage	yes	after		17
58425	10019	B0037USWC8	A35HM68HO3Z6SC	Toys & Games	5	"It comes without any furniture at all and the average cost per ""room"" to furnish is about twenty dollars."	1.0	Warning	yes	before		19
58451	10025	B0037UWGWK	A2RISVGARPAHJQ	Toys & Games	3	I bought the little diaper bag set to go with it that has the wipes and diaper cream in it, she loves playing with the wipes.	1.0	Complementary product	yes	before		26
58480	10031	B0037Z8DEK	AKOKV4X52429S	Toys & Games	3	The only issue weve had so far, is that sometimes the cards slip out through the crack of the case.	1.0	Workaround	no	after		20
58489	10032	B003807VGK	A3C44DO400PQY1	Baby	7	We wash our filter and equipment each time under hot water so you probably dont need all the additional filters.	1.0	Maintenance	yes	both		20
58501	10035	B00383LP8M	A3185TJQ34TW4D	Toys & Games	6	The only think i dont like about this toy is the amount of C batteries it takes.	1.0	Complementary product	yes	before		17
58548	10043	B00385QVSE	A12KG1WB97PFC7	Toys & Games	5	Cartridges are small, be sure to invest in a good storage bag for your v-reader with pockets for the tiny cartridges to keep them safe and available for your children.	1.0	Usage	yes	after		29
58586	10049	B00387FP5M	A2C1IUWDR4XD1M	Tools & Home Improvement	4	The problems with this unit is that it leaks like a sieve.	1.0	Warning	yes	before		12
58588	10049	B00387FP5M	A2C1IUWDR4XD1M	Tools & Home Improvement	6	I used some black silicone/rtv to seal all of the edges/lips in this unit and I dont think that it has not leaked a drop.	1.0	Workaround	yes	both		23
58591	10049	B00387FP5M	A2C1IUWDR4XD1M	Tools & Home Improvement	9	The hose isnt long enough if you are not able to install the barrel within a foot or so of the spout.	1.0	Warning	yes	before		22
58617	10051	B003889ZDO	ACX47XOXQRIEA	Toys & Games	2	Couple of qualms make us rate it at 4 stars vs. 5: You have to shake it a bit hard for a very young toddler, and--even if youre not shaking it or its not moving--it keeps periodically (annoyingly) making sounds unless you switch it off.	1.0	Usage	yes	both		44
58654	10058	B0038A3VF0	AWR7O77J9JVNP	Tools & Home Improvement	5	One way or another, this machete just isnt strong enough to get the job done.	1.0	Warning	no	before		15
58664	10060	B0038ANO3O	A33U9CUX81CDLI	Toys & Games	1	Why they dont just sell this item WITH the Leapster is beyond me.	1.0	Complementary product	yes	before		13
58689	10067	B0038JDD2C	AI3GXA01ZK4D0	Baby	1	Very cushioned, kind of big for newborn.	1.0	Size	yes	before		7
58714	10073	B0038JE3R6	A2M40E3DND2FIY	Baby	2	it is very small compared to the standard ones that come with diaper.	1.0	Size	yes	before		13
58732	10076	B0038JE61O	A3JPFWKS83R49V	Baby	11	However, it can be used for other things as well.	1.0	Alternative use	no	before		10
58747	10078	B0038JE628	A3R3KEX2WAKSY	Baby	3	It is a fantastic product and a must have for parents with lots of bottle nipples to wash in the dishwasher.	1.0	Usage	yes	both		21
58789	10088	B0038YT2NG	A3DUKBOFNCVOX8	Toys & Games	1	My daughter is almost 2 years old and quickly figured out how to string the treats on, so I would not be too apprehensive about buying it for a child under 3.	1.0	Population segment	yes	before		30
58795	10089	B0038ZL5MQ	A3QZUQ875JRT5R	Toys & Games	3	We tried using glue dots to help keep them in place and that worked pretty well.	1.0	Workaround	yes	both		16
58866	10100	B0039H02OU	A22CW0ZHY3NJH8	Baby	13	Nothing else would fit but that little spout brush.	1.0	Alternative use	yes	after		9
58889	10103	B0039ODCO0	A3H87GYSEF0U18	Baby	3	My babysitter has trouble with these, but she is an older lady who isnt as good with her hands.	1.0	Population segment	yes	before		19
58907	10108	B0039TDD94	A1UZG5OCBXX5BL	Sports & Outdoors	1	I bought 2 and one of them leaks when inverted.	1.0	Warning	yes	before		9
58923	10111	B0039X2THM	A24RCBRDXRXR0Y	Toys & Games	6	The one problem is when it walks it goes to the left and not in a straight line.	1.0	Warning	no	before		18
58925	10111	B0039X2THM	A24RCBRDXRXR0Y	Toys & Games	8	Also it only works on wood ortile floors.	1.0	Usage	yes	both		8
58966	10120	B003A4HY70	A88BN92QXACY7	Baby	2	First let me say that if you are a petite woman, this will not work for you.	1.0	Warning	yes	before		17
58983	10121	B003A6EKX4	A2ZY49IDE6TY5I	Toys & Games	11	It doesnt work with all of the mp3 players in the house.	1.0	Warning	yes	before		11
58989	10122	B003A6EMB4	A2KLFJ0GHM3NFO	Toys & Games	6	The transformation could be difficult for a child that would be 5 or younger.	1.0	Population segment	yes	before		13
59014	10124	B003A8HVU6	A2I2SVP54OAQFE	Tools & Home Improvement	3	I use the NiCad batteries since they are so much cheaper then the high dollar Lithium AND with this 30 minute to hour charger I can charge NiCad batteries all day long compared to paying 4 times as much for one Lithium battery.3) It is a smart charger, will not let you charge battery if it is too hot or cold.	1.0	Complementary product	yes	both		58
59066	10133	B003AIM52A	A1SO8AE23KZ0HZ	Toys & Games	5	I really think that the rules should be thought out a bit - with really little kids, timing just doesnt work (they get obsessed with the timer.)	1.0	Usage	no	after		26
59081	10136	B003AJ9M1Q	ATU8547UX4G9F	Toys & Games	5	As some reviewers mentioned, if you leave a puddle of liquid on the mat it will leave a mark (kind of a pale yellow?)	1.0	Warning	yes	after		24
59130	10144	B003AO6ZQ6	A36DU43F23HGIN	Baby	3	Like any other inflatables that are well designed, it has a valve that prevents air from escaping out easily, hence u need to locate that valve and somehow bite into it and blow air in at the same time.	1.0	First time use	yes	both		39
59162	10148	B003AQBWP8	AUXN66NCOESX7	Toys & Games	1	Make sure that you give yourself a little extra time to put this one together... particularly the camel and all the stuff that he carries.	1.0	First time use	yes	after		25
59220	10150	B003ARSZWA	A2OR94VN7XQCUO	Tools & Home Improvement	1	I saw one review here by a guy that couldnt figure out how to bolt the base into the box and obviously he didnt know you put the screw into the bar on the circuit box first, only a few turns, and then poke it through the holes in the insulation and head first into the larger side of the holes in the base.	1.0	Usage	yes	after		64
59221	10150	B003ARSZWA	A2OR94VN7XQCUO	Tools & Home Improvement	2	I expanded the holes in the fiberglass first with my finger... simple installation and looks good, makes plenty of light with two 13w spiral bulbs.	1.0	Usage	yes	after		24
59266	10156	B003AUF1XI	A2UEKZD1GYUHC9	Toys & Games	6	Then I found the goggles that I had originally ordered listed again the next day (by the same company) for almost twice the price!	1.0	Warning	no	before		24
59311	10164	B003AY5TMC	A1NZD47Y4IFJR5	Toys & Games	4	The moon dough sucks... it sticks to stuff, is hard to clean up, feels very strange... and it got wet and it just dissolved.	1.0	Warning	yes	before		24
59432	10186	B003BIFGUM	A3Q4TYJVAM4IRM	Tools & Home Improvement	10	A plumbers wrench is useful (pliers wont usually cut it), and get some teflon thread tape as well.	1.0	Complementary product	yes	before		18
59444	10190	B003BIFNYG	A3EJX7YASUOD71	Baby	1	I am very unsatisfied with this mattress becs it is so loud when i put my baby down and when he rolls around.	1.0	Warning	no	before		23
59451	10191	B003BIFOGS	A397ZXZK8JF3JB	Baby	3	You probably cant see in the pictures but they have a really cute border/outline of baby material.	1.0	Other	yes	both		16
59461	10194	B003BLOU74	A1L2W0ANXL3W0I	Sports & Outdoors	2	I am 6ft tall, 220 lbs with broad shoulders and the XL fits well.	1.0	Size	yes	both		12
59473	10195	B003BMGU2G	AGFW667QNHDOY	Toys & Games	9	We stuffed paper towels in the bottom of the box to try to deaden the racket, but it helped only a little bit.	1.0	Workaround	yes	after		23
59474	10195	B003BMGU2G	AGFW667QNHDOY	Toys & Games	10	You also have to find some type of box to roll the dice into because the packaging of this item does not lend itself to being used for such.	1.0	Workaround	yes	after		29
59488	10196	B003BNZRY2	A10GMDGFGN7QH2	Baby	5	When my daughter got strong enough to do this, we swaddled only her arms across her chest and started using the crotch strap - shes asleep in it now as I write this :)	1.0	Workaround	no	after		32
59550	10210	B003C1QRRY	AZA2RZEGKG9NA	Baby	2	Not very absorbent if you have a big spitter or drooler like we do.	1.0	Warning	no	before		14
59567	10212	B003CIUAN4	AK8IXSDOT1L24	Baby	11	Sometimes I will stuff an extra liner in there at nighttime if my child has had a lot to drink with dinner.	1.0	Workaround	yes	after		22
59596	10216	B003COZK7E	A20OVR8WPE3DMU	Toys & Games	4	And it kind of doubles as a clacker/shaker because it compresses when you push down on it.	1.0	Alternative use	yes	both		16
59606	10219	B003CT36NE	A2CYDPW77L01OB	Baby	5	Just one drop before feeding and youre done with the dosing for the day.	1.0	Usage	yes	after		14
59626	10223	B003D3NW4M	A3PZ58BBKUPKRS	Baby	1	I bought these to use as wipes but they are very rough on one side...  and not all that soft on the other.	1.0	Warning	yes	before		23
59627	10223	B003D3NW4M	A3PZ58BBKUPKRS	Baby	2	I wouldnt use these on such sensitive skin, so not sure what to do with them at this point.	1.0	Warning	yes	before		19
59640	10224	B003D6FGFW	A1VQHH85U7PX0	Sports & Outdoors	12	The timer doubles as an egg timer, too!The The SKLZ Shot Spotz disks are easy to clean (simply wipe with a damp cloth).	1.0	Maintenance	yes	after		24
59643	10224	B003D6FGFW	A1VQHH85U7PX0	Sports & Outdoors	15	However, a protective layer is easy to do yourself with someclear shelf linerand acircle cutter(or any circular object such as a lid that serves as a cutting guide).	1.0	Workaround	yes	after		29
59692	10232	B003DA5XAQ	AAV3HU72C3R3G	Tools & Home Improvement	7	On a fat 16D or 10D nail this ok, but I found it extremely easy, even after practicing a lot, to get my siding nails to go down straight.	1.0	Workaround	no	after		27
59721	10238	B003DKKKS6	A3DJEB9RVLUSSV	Toys & Games	3	If you want to put it away quickly that may not happen.	1.0	Usage	no	after		12
59728	10239	B003DKKNBK	A261P36T13YP98	Tools & Home Improvement	6	Because the rail is a single piece, I marked a level line on the wall at the height I wanted, held up the OXO rail and filled in the circle for three holes at locations that I wasnt on a mortar joint.	1.0	Workaround	no	both		42
59745	10240	B003DM3MN4	A1OUQCTNVKPVR9	Toys & Games	12	They tend to ride up and give me a wedgie, and they have caused alot of chafingin areas that I prefer remain unchafed.	1.0	Warning	yes	before		23
59748	10240	B003DM3MN4	A1OUQCTNVKPVR9	Toys & Games	15	And consider buying some Desitin cream to go with them.	1.0	Complementary product	yes	both		10
59763	10242	B003DQ0F0I	A35EIZ0JS0DNOC	Tools & Home Improvement	3	Not crazy about the label they used to attach the included batteries, leaves a hard to remove residue on the light and in my case on the batteries themselves.	1.0	First time use	yes	after		29
59807	10246	B003DSIBVQ	A1ELYMBBVAR2WN	Toys & Games	3	Kids love these as party favors, and fit well into a pinata, it was what we expected for the product,  Just remember the plastic piece is a weight that goes on the nose of the plane and it will fly really good.	1.0	Usage	yes	after		42
59818	10248	B003DTL2ES	A1972SLYV4UD48	Baby	5	The changing pad is the same material on one side, so more durable than most that come with diaper bags, and also BIGGER than most, but folds up fairly small with a velcro close.	1.0	Size	yes	before		34
59824	10248	B003DTL2ES	A1972SLYV4UD48	Baby	11	The inside pockets, when filled, do take up all the main pocket space.	1.0	Size	yes	before		13
59900	10264	B003E6NHSE	AXR2EKWNZKTH7	Toys & Games	2	I guess I would have to say that it demands a great deal of imagination.	1.0	Warning	yes	before		15
59901	10264	B003E6NHSE	AXR2EKWNZKTH7	Toys & Games	3	First of all, its extremely small and so are the creamer and sugar containers and the coffee cup.	1.0	Warning	yes	before		18
59939	10269	B003EIKXIO	A3AZJ32T3V6I48	Baby	2	While it is completely adorable for pictures, take it off before she eats her cake if you dont want it to get detsroyed.	1.0	Warning	yes	after		23
59950	10271	B003EMY8F4	A1AJWJGB89GSIL	Toys & Games	5	The photos are extremely misleading and dont look like real product at all.	1.0	Other	yes	before		13
60000	10282	B003F82I2W	A12Q6BF760Z1UJ	Toys & Games	2	Do not fear of swallowing the pieces, its impossible.	1.0	Warning	yes	both		9
60017	10286	B003FHES7G	A303ACWSFEBPUK	Baby	5	As soon as I received this in the mail I threw it in the washer and dryer and it came out absolutely perfect, looking brand new!!	1.0	Maintenance	yes	both		26
60021	10287	B003FKSZYA	A2WE84Q2TEP8TI	Toys & Games	1	If you have these small Tonka chuck trucks, you need this carrier.	1.0	Complementary product	yes	before		12
60022	10287	B003FKSZYA	A2WE84Q2TEP8TI	Toys & Games	2	This garbage truck holds 10 trucks.	1.0	Alternative use	yes	both		5
60056	10293	B003FNMADE	A1PFVA2REZ8GEI	Tools & Home Improvement	6	"I recommend it and also the installation videos on ""youtube""."	1.0	First time use	yes	both		10
60063	10295	B003FNQ28I	A3L1VJMHFWONCB	Sports & Outdoors	6	Rinse with fresh water if you can to prevent what corrosion that you may and lube it afterward.	1.0	Maintenance	yes	after		18
60077	10297	B003FOQXCC	A38KK0SZYEH5UD	Tools & Home Improvement	9	For one thing, they seem to come on at random times, and if you clip the remote to your visor, it can be distracting at night.	1.0	Warning	yes	before		26
60158	10313	B003GAMOBO	ASMU27E66WKPT	Baby	6	We plugged it al in and it had so much static and interference that we didnt even use it for a night.	1.0	Warning	yes	before		22
60166	10315	B003GDKOMW	A14D6IRQH3XH4B	Toys & Games	4	They will come in handy for our kids to store little toys, crayons or whatever else.	1.0	Alternative use	yes	both		16
60171	10316	B003GEBGA0	A3L0BF1DJ22V9R	Musical Instruments	2	However it has not proven to be kid-proof.	1.0	Warning	no	before		7
60214	10325	B003H0KZW8	A38UI278BNPSQV	Baby	9	However, you do have to make sure the plastic spout top is completely in line, or milk will leak.	1.0	Usage	yes	after		19
60215	10325	B003H0KZW8	A38UI278BNPSQV	Baby	10	Also, make sure no liquids are on the inside tread, or that will leak out when tipped.	1.0	Usage	yes	after		17
60226	10326	B003H3FUH0	A1UEADPA0Y09AS	Tools & Home Improvement	9	Both drivers are very short, so if you need to unscrew a recessed screw with one of them, forget it.	1.0	Warning	yes	before		20
60300	10328	B003H4QFSM	A26FX2091HJNIE	Baby	62	Tip- use those carseat strap pads on the shoulder straps for a more secure and comfortable fit for a smaller baby.	1.0	Usage	yes	both		20
60388	10341	B003HIXOTQ	A1Y2AYSY037XYD	Baby	11	This is definitely a must if you have a baby with reflux, OR if you want to teach your baby to sleep in a bassinet or crib.	1.0	Population segment	yes	before		27
60420	10348	B003HS5JTE	AG4NK9R4VQY2I	Baby	2	Only problem I found is that the panda.. is in the middle of the blanket.. AND.. that the blanket is smaller than I had expected.	1.0	Size	no	before		25
