	review_id	asin	reviewer_id	category	num_sentence	sentence	tip	type	standalone	before/after	extend_position	sen_length
66821	11342	B004N0MKN8	A1J9HY0AG5676	Musical Instruments	3	It will work if you put a nail in it to hold the holder in place.	1.0	Workaround	yes	after		16
66825	11343	B004N0MKN8	AITXZ1QOILJ5Z	Musical Instruments	4	Just remember, use some common sense, dont expect the guitar to totally stable.	1.0	Usage	yes	after		13
66876	11356	B004NONY8E	A1OPZ2JW1Y1MQK	Baby	4	This chair is a 4-in-one, so you can use it from about 3-6 months when baby learns to sit up, to a baby booster, toddler seat and a small child chair (up to 60 pounds).	1.0	Size	yes	both		32
66924	11363	B004O0TP3U	A37D2TGTIXRV2N	Toys & Games	5	Dont underestimate how much space this will take up, and if youre thinking of gluing your finished work together, be sure to assemble the puzzle on whatever backing youre going to glue it on (we learned that the hard way with the Rizzi puzzle).	1.0	Size	yes	both		44
66925	11363	B004O0TP3U	A37D2TGTIXRV2N	Toys & Games	6	And as I wrote in the Rizzi review, large flat boxes such as Rubbermaid under-bed storage boxes come in handy for storing pieces for easy digging.	1.0	Complementary product	yes	both		25
66949	11368	B004O7FX20	A15WHLR22IX6UG	Tools & Home Improvement	7	I purchased the dust collector bag with it and i must say: THIS IS A MUST HAVE!	1.0	Complementary product	yes	both		17
67023	11380	B004OH3USY	A226GFM0Q9L37H	Toys & Games	4	It only comes with 3 figures, so may be a good idea to invest in more figures.	1.0	Complementary product	yes	before		16
67027	11380	B004OH3USY	A226GFM0Q9L37H	Toys & Games	8	Instructions were easy to follow, just a few minutes to setup.	1.0	First time use	yes	after		11
67056	11385	B004OR1DTC	AGRBMXQKF1E20	Baby	9	Youll want to clean the grass and the tray at least once a week (whether by hand or dishwasher), since the old drip water pools in the tray and gets dirty.	1.0	Maintenance	yes	after		31
67089	11389	B004ORV2O8	A2G5XI0SC7O6P7	Toys & Games	10	Not a durable toy anyways... the green flapping dinosaur either doesnt stay on or doesnt flap so the balls get stuck and the tail pops off of the dinosaur really easily.	1.0	Warning	yes	before		31
67099	11390	B004ORV2WK	AZ8VFBF4X9AI4	Toys & Games	4	However, my only complaint is that the motor that makes the dog move is really loud, its hard to hear the singing because of it (but she loves it anyway).	1.0	Usage	yes	both		30
67109	11393	B004OSSSIK	A1WPOY6VFG0CZX	Toys & Games	2	This set works with the spa dolls, but could be used with other dolls too for imagination play.	1.0	Alternative use	yes	both		18
67129	11395	B004OX9JDS	A221P4SCG4EO9L	Baby	3	However, mine have recently begun to leak around the thighs.	1.0	Warning	yes	before		10
67170	11403	B004P5E660	A3N5G0JVWS2243	Toys & Games	2	He is more of a blueish and the color difference between his fur and his spots and mouth is so slight that you can barely tell he is two different colors.	1.0	Other	yes	both		31
67193	11407	B004P90PJ8	A1QGZN7SRR122S	Toys & Games	7	I have found that whenever something doesnt look right, work right, or stay together well, a quick review of the instructions shows that I made a mistake somewhere.	1.0	Usage	yes	after		28
67202	11407	B004P90PJ8	A1QGZN7SRR122S	Toys & Games	16	The point is, this is not a toy you give your kid and send them up to their room.	1.0	Usage	no	after		19
67214	11408	B004P93XZ6	A2K6DQCIKEN55	Toys & Games	1	I highly recommend this size block for any child with youngersiblings as they are made just like the regular size Legoblocks, just a little larger so their isnt a choke hazard as withthe smaller blocks.	1.0	Population segment	yes	before		35
67246	11415	B004P98QN0	A2LPG8I4A2LBVQ	Toys & Games	5	you really, in pictures, only get to see one side.	1.0	Usage	no	both		10
67253	11416	B004P9AH7I	ADYA6JXTK5CFD	Toys & Games	1	This is a very cool model but definitely for older kids.	1.0	Population segment	no	before		11
67259	11418	B004PBF1WW	A2Q2GDB5XDYQV5	Toys & Games	3	Combine this dolphin with the Dolphin Tale DVD, and you cant go wrong.	1.0	Complementary product	yes	both		13
67286	11428	B004PFWYL4	A2NYK9KWFMJV4Y	Musical Instruments	3	The reason I claimed that this case will provide only basic protection is it does not have the top and side strength to protect an instrument if you stack heavy equipment on the case when packing your gear.	1.0	Warning	no	before		38
67288	11428	B004PFWYL4	A2NYK9KWFMJV4Y	Musical Instruments	5	One other issue Ive had with the case is I left in a car on a hot day the tolex covering started lifting from the edges, especially the lip around the top of the case.	1.0	Warning	no	before		35
67316	11431	B004PKJXYK	A2YPB8IOEU10XJ	Baby	10	We did discover at the first feeding with these bottles that you need to make sure you tighten the collar well.	1.0	Usage	no	after		21
67377	11437	B004PZPZQU	A2FNJ6EZ80H1CQ	Toys & Games	12	This is the one downside to the figure being that the landing gear doesnt function as it should being that the rear section of the vehicle is much heavier than the front.	1.0	Warning	yes	both		32
67393	11437	B004PZPZQU	A2FNJ6EZ80H1CQ	Toys & Games	28	One thing about robot mode that kinda boggles me is the stock photography shows scourge with red eyes.	1.0	Other	yes	before		18
67417	11440	B004Q2Q0RU	A1TR1R2QKWRSRA	Toys & Games	6	Definitely NOT for younger children.>Many small parts are potential choking hazards for younger siblings.	1.0	Warning	yes	both		14
67423	11441	B004Q3LBTG	A2LBL9RRMPHJ23	Baby	3	Upon first use, the plastic base holding the blades produced hairline fractures where food can now get lodged.	1.0	First time use	yes	before		18
67424	11441	B004Q3LBTG	A2LBL9RRMPHJ23	Baby	4	The piece holding the blades is also supposed to be easily removed for food removal and cleaning; its become harder to remove with each use and now is near impossible to separate from the shaft.	1.0	Warning	yes	before		35
67425	11441	B004Q3LBTG	A2LBL9RRMPHJ23	Baby	5	The gray plastic, stains very easily; and now, after only a handful of uses, the plastic, hinged cap to the water reservoir snapped off.	1.0	Warning	yes	before		24
67426	11441	B004Q3LBTG	A2LBL9RRMPHJ23	Baby	6	Approx 20% of the time, the device will steam and fail to blend.	1.0	Warning	yes	before		12
67453	11446	B004QAUGZY	A33JFQ44GCGVG7	Tools & Home Improvement	2	Fingers seem to be a little long for the size of the glove, however fits well around and protects my wrist too.	1.0	Size	yes	both		22
67499	11455	B004QZBEA0	A2NE9EG3IY3NL6	Baby	5	The OXO Tot feeding spoons are also the perfect match for these dishes.	1.0	Complementary product	yes	both		13
67515	11457	B004QZBEFK	A2QL3P9YL7T0QC	Baby	6	If you put too much food in them, the lid will pop open in the freezer, so be careful not to fill it to the top.	1.0	Warning	no	after		26
67536	11463	B004R7S8WY	A2YYS5KXLL016Z	Toys & Games	6	Now that you know I am biased I will give you review(so you can decide on if this is a decent review)The figure has great resemblence to the actor, his right hand can hold the gun included, to me the firearm does not look like the model 1911 pistol in the movie, I cannot seem to get the shield to fit in the left hand and be secure.	1.0	Workaround	no	after		70
67558	11467	B004RCIGX0	A1N6Y4F45ZUEDX	Baby	1	Cons:  Very hard to screw on.	1.0	Warning	yes	before		6
67561	11467	B004RCIGX0	A1N6Y4F45ZUEDX	Baby	4	Other reviewers have said the same thing.	1.0	Warning	yes	before		7
67576	11470	B004RHPSMM	A3OT3D19N3WPU	Sports & Outdoors	2	I carry  fuel in mine and it has come in handy a few times when food needs to be cooked or heated up while on an adventurous outting.	1.0	Usage	yes	after		28
67580	11470	B004RHPSMM	A3OT3D19N3WPU	Sports & Outdoors	6	I also keep a sheet of aluminum foil fold up and stored with it for an emergency wind screen or cooking accessory.	1.0	Usage	yes	after		22
67592	11474	B004RKJGCW	A2DPKWY1G2QAUV	Sports & Outdoors	2	My one complaint is that the stitching come out on several of my pairs.	1.0	Warning	yes	before		14
67604	11476	B004RKTA9Q	A30WJTVY82MRGF	Toys & Games	8	One thing I dont like about it is if it stops making noises, you would have a very difficult time replacing the batteries.	1.0	Other	yes	both		23
67694	11490	B004S6A1QK	A3F43PAJZLOE3I	Toys & Games	7	Could be useful for very young toddlers.	1.0	Population segment	yes	both		7
67727	11497	B004S9BS6E	A1QKB14BZ716GG	Baby	8	P. S.  Just be careful with the velcro if you have a A&A; stuff.	1.0	Warning	yes	after		13
67810	11509	B004SIAEYC	A25N2QNASYZ1D3	Baby	1	Doesnt brush the teeth well, but its turned into a nice toy for my 10 month old to chew on!	1.0	Alternative use	yes	before		19
67847	11514	B004SN4T16	A3V6E16PSEARGV	Toys & Games	7	So you cant really use this as a nightlight that would stay on all night.	1.0	Warning	no	before		15
67919	11518	B004SQSU6I	A1HI4VM5Q4LUET	Tools & Home Improvement	26	So, it IS necessary to wipe off the rubber ring before installing it to the wall since it picks up dirt and then deposits on the next wall you mount it to.	1.0	Usage	yes	after		32
67927	11519	B004SQSU6I	A2TGMGZ116G6AW	Tools & Home Improvement	3	The suction cup does not work at all, not even for a few seconds.	1.0	Warning	no	after		14
67945	11522	B004SY07HU	AHJ93169VBHBN	Sports & Outdoors	3	The steel punchers are too soft for gunsmith duties.	1.0	Warning	no	before		9
67949	11523	B004T0N6C6	A1IWJGS0G5IV71	Baby	2	Washed it in cold water, tumbled dry on low with wool dryer balls, and it seems to have shrunk.	1.0	Maintenance	yes	before		19
67952	11524	B004T19AZC	A2974R9BTPZPOJ	Toys & Games	1	Baby #2 has just arrived and I can tell you that this play gym is not going to work until baby is atleast 3-4 months old.	1.0	Population segment	yes	before		24
67959	11524	B004T19AZC	A2974R9BTPZPOJ	Toys & Games	8	Once it is set up, there is no easy way to store it.	1.0	Warning	no	before		13
67970	11526	B004T5ZV6U	A1RZAT5C8OLHD9	Toys & Games	3	She was disappointed when she got it because the dance action is just a twisting action and the doll doesnt bend.	1.0	Warning	yes	before		21
68021	11534	B004TBN4AE	A7HY1CEDK0204	Toys & Games	2	First one i got did not work and the second broke after the first day.	1.0	Warning	yes	before		15
68043	11540	B004TEIMI0	A1I477ADGMLVJM	Tools & Home Improvement	3	Despite being designed for indoor use my dad believes it can also be used outside to set foundation grade with his current survey equipment that reads laser light and signals interaction with a series of beeps.	1.0	Alternative use	yes	both		36
68048	11541	B004TF1SLW	A2DCPJU6QMGZWF	Baby	2	The lowest setting is so tall that my 4 month olds legs needs to grow at least 3 inches before he can touch the base.	1.0	Warning	yes	before		23
68050	11541	B004TF1SLW	A2DCPJU6QMGZWF	Baby	4	Seat padding is cheap feeling with no quilting or softness.	1.0	Warning	yes	before		10
68057	11541	B004TF1SLW	A2DCPJU6QMGZWF	Baby	11	By far the worst design yet for an exersaucer.	1.0	Warning	yes	before		9
68114	11552	B004TTGXCM	A1BJ298NX637AP	Toys & Games	8	Soap and water work best to clean it off with if you want to try to decorate it multiple times.	1.0	Maintenance	yes	both		20
68118	11552	B004TTGXCM	A1BJ298NX637AP	Toys & Games	12	This mailbox would be best for children ages 3 to 6 who are exploring the fun of reading and writing.	1.0	Population segment	yes	before		18
68119	11553	B004TW89OY	A1GSYLGHWL8YA4	Tools & Home Improvement	1	Ended up using hot glue gun to glue under the metal perimeter to reinforce metal to plastic connection.	1.0	Workaround	no	both		18
68126	11556	B004U4A5RU	A13X3KB8XPS0ZX	Tools & Home Improvement	2	They dont quite come all the way down to my ears and even then the cushion is situated on the ears rather than over them.	1.0	Warning	yes	before		25
68139	11558	B004U4BAI8	A3OKBACCUONN8O	Tools & Home Improvement	9	The impact mode is amazingly powerful and noisy but will drive a screw right through the other side of a partition so beware as there is no torque adjustment in that mode.	1.0	Usage	yes	after		32
68179	11561	B004U5RD1A	A1QXE7OX7MSL2H	Toys & Games	20	So unless you especially like the dice-building genre, Id only recommend this one in addition to - not instead of - either of those.	1.0	Usage	yes	before		21
68181	11562	B004U7K65S	AQY2Q5E6KB4WP	Tools & Home Improvement	2	These locks used to burn through batteries for me, but after about 6 months I have not had to change the batteries more than every 2 months.	1.0	Usage	no	after		25
68188	11563	B004U7OQWW	ALUZO8SLEA7S4	Baby	5	Also, it doesnt really stay in place... shifts around quite a bit when the child climbs on and off the seat.	1.0	Warning	yes	before		21
68254	11575	B004UKNJCM	A1SCANWWQTEG9I	Toys & Games	7	The novelty of the magic box wears off pretty quickly and the rules arent very clear to start with.	1.0	Warning	no	before		19
68273	11579	B004UOLCAO	AQNAEQHVKNS88	Tools & Home Improvement	4	The only problem Ive noticed is with some stranded cable the last stand doesnt always cut cleanly.	1.0	Warning	yes	before		17
68275	11579	B004UOLCAO	AQNAEQHVKNS88	Tools & Home Improvement	6	The piece which rotates to lock the tool in the closed position for storage doesnt work as well as I would like.	1.0	Warning	yes	before		22
68281	11581	B004UPKKX8	A1WPOY6VFG0CZX	Toys & Games	1	The doll isnt really worth anything because she cant sit, but I did like her clothing, and for the price I got a full outfit, accessories, and a wig.	1.0	Warning	yes	before		29
68345	11593	B004V8VQKK	A1H56S82SWEGTU	Baby	6	After the lullaby is done signing it still hums soothing music and it is very pretty.	1.0	Usage	yes	both		16
68387	11601	B004VL2VRO	A2A3T8ZR2KSDH1	Baby	7	My only complaint is the battery life.	1.0	Warning	no	before		7
68425	11607	B004VUSA4S	AP1A78ZFXQVOL	Toys & Games	3	Its not.	1.0	Warning	no	before		2
68427	11607	B004VUSA4S	AP1A78ZFXQVOL	Toys & Games	5	Also, the chairs dont even fit properly under the table, which definitely doesnt leave any clearance for the dolls legs, assuming the dolls would stay on the chairs (they dont).	1.0	Warning	yes	before		30
68428	11607	B004VUSA4S	AP1A78ZFXQVOL	Toys & Games	6	Also, the chairs are not glued, and so are constantly falling apart (same with the table).	1.0	Warning	yes	before		16
68429	11607	B004VUSA4S	AP1A78ZFXQVOL	Toys & Games	7	The dolls themselves are top-heavy and poorly balanced, and the legs are not articulated.	1.0	Warning	yes	before		13
68430	11607	B004VUSA4S	AP1A78ZFXQVOL	Toys & Games	8	This means that if you manage to get the doll to stay on the chair at all, the legs are flung straight out and spread wide, and due to the aforementioned lack of table clearance, cannot even sit *at* the table, more like perched at an angle next to the table.	1.0	Warning	yes	before		52
68444	11608	B004VV9X4I	A2FRAS05LEI6JJ	Tools & Home Improvement	2	These are incredibly strong clips that will not only hold your adult toys such as jet skies, motorcycles, bikes, etc.	1.0	Alternative use	yes	after		20
